page,match,classification,suggested_fix,reason,context
95,α,ok,(그대로),그리스 문자 정상 검출.,"HCl, Nateglinide+Metformin HCl, Repaglinide+Metformin HCl α-glucosidase inhibitor계 +Biguanide계Voglibose+Metformin HCl"
98,60mg,ok,60 mg,정상 밀리그램 표기(ASCII).,다 음 - 대상 약제 투여 용량 Oxycodone 단일 및 복합 경구제 Oxycodone으로 1일당 60mg Hydromorphone 1일당 24mg Tapentadol 1일당 300mg Fentanyl 패취제 3일
98,24mg,ok,24 mg,정상 밀리그램 표기(ASCII).,xycodone 단일 및 복합 경구제 Oxycodone으로 1일당 60mg Hydromorphone 1일당 24mg Tapentadol 1일당 300mg Fentanyl 패취제 3일당 37.5ug/h Morphine 경구제
98,300mg,ok,300 mg,정상 밀리그램 표기(ASCII).,Oxycodone으로 1일당 60mg Hydromorphone 1일당 24mg Tapentadol 1일당 300mg Fentanyl 패취제 3일당 37.5ug/h Morphine 경구제 1일당 90mg 3) 투여기간
98,90mg,ok,90 mg,정상 밀리그램 표기(ASCII).,"ntadol 1일당 300mg Fentanyl 패취제 3일당 37.5ug/h Morphine 경구제 1일당 90mg 3) 투여기간 1회 처방당 최대 30일까지 인정하며, 속효성제제는 단기간 투여를 원칙으로 함."
100,4mg,ok,4 mg,정상 밀리그램 표기(ASCII).,때까지 투여 하도록 함). - 다 음 - 신기능 1회 투여량 eGFR ≥60 mL/min/1.73m2 4mg 30 ≤eGFR <60 mL/min/1.73m2 2mg 15 ≤eGFR <30 mL/min/1.73m2 1
100,2mg,ok,2 mg,정상 밀리그램 표기(ASCII).,회 투여량 eGFR ≥60 mL/min/1.73m2 4mg 30 ≤eGFR <60 mL/min/1.73m2 2mg 15 ≤eGFR <30 mL/min/1.73m2 1mg · tocilizumab 제제 (만 2세
100,1mg,ok,1 mg,정상 밀리그램 표기(ASCII).,"g 30 ≤eGFR <60 mL/min/1.73m2 2mg 15 ≤eGFR <30 mL/min/1.73m2 1mg · tocilizumab 제제 (만 2세 이상) 스테로이드 제제와 병용 투여하되, b"
100,60 mL,ok,60 mL,정상 밀리리터 표기.,14일이내 퇴원 시에는 퇴원할 때까지 투여 하도록 함). - 다 음 - 신기능 1회 투여량 eGFR ≥60 mL/min/1.73m2 4mg 30 ≤eGFR <60 mL/min/1.73m2 2mg 15 ≤eGFR <30
100,60 mL,ok,60 mL,정상 밀리리터 표기.,- 다 음 - 신기능 1회 투여량 eGFR ≥60 mL/min/1.73m2 4mg 30 ≤eGFR <60 mL/min/1.73m2 2mg 15 ≤eGFR <30 mL/min/1.73m2 1mg · tocili
100,30 mL,ok,30 mL,정상 밀리리터 표기.,mL/min/1.73m2 4mg 30 ≤eGFR <60 mL/min/1.73m2 2mg 15 ≤eGFR <30 mL/min/1.73m2 1mg · tocilizumab 제제 (만 2세 이상) 스테로이드
101,800mg,ok,800 mg,정상 밀리그램 표기(ASCII).,"4 ❘ 구 분 세부인정기준 및 방법 제제와는 병용투여하지 않고, 다음의 용량으로(1회 투여 당 최대 800mg 까지) 60분 이상 동안 정맥 투여하며, 1회 투여를 원칙으로 함. - 다 음 - 몸무게 1회 투여"
101,12mg,ok,12 mg,정상 밀리그램 표기(ASCII).,"투여하며, 1회 투여를 원칙으로 함. - 다 음 - 몸무게 1회 투여량 몸무게가 30kg 미만인 환자 12mg/kg 몸무게가 30kg 이상인 환자 8mg/kg (고시 제2022-184호, ’22.8.1.) [일반원칙]"
101,8mg,ok,8 mg,정상 밀리그램 표기(ASCII).,"음 - 몸무게 1회 투여량 몸무게가 30kg 미만인 환자 12mg/kg 몸무게가 30kg 이상인 환자 8mg/kg (고시 제2022-184호, ’22.8.1.) [일반원칙] 병용금기 성분, 특정연령대 금기 성분"
105,25mg,ok,25 mg,정상 밀리그램 표기(ASCII).,"및 작성요령(보건복지부 고시)｣에서 정한 바에 따라 요양급여비용명세서에 명시하여 제출하여야 한다. (예) 25mg, 50mg 함량의 약제가 각각 등재된 경우 - 1회 투약량이 50mg인 경우 → 50mg 1정 처방"
105,50mg,ok,50 mg,정상 밀리그램 표기(ASCII).,"(보건복지부 고시)｣에서 정한 바에 따라 요양급여비용명세서에 명시하여 제출하여야 한다. (예) 25mg, 50mg 함량의 약제가 각각 등재된 경우 - 1회 투약량이 50mg인 경우 → 50mg 1정 처방 - 1회"
105,50mg,ok,50 mg,정상 밀리그램 표기(ASCII).,"한다. (예) 25mg, 50mg 함량의 약제가 각각 등재된 경우 - 1회 투약량이 50mg인 경우 → 50mg 1정 처방 - 1회 투약량이 75mg 필요한 경우 → 50mg 1정과 25mg 1정 처방 (고시 제2"
105,75mg,ok,75 mg,정상 밀리그램 표기(ASCII).,"약제가 각각 등재된 경우 - 1회 투약량이 50mg인 경우 → 50mg 1정 처방 - 1회 투약량이 75mg 필요한 경우 → 50mg 1정과 25mg 1정 처방 (고시 제2017-109호, ʼ17.7.1.) [일반"
105,50mg,ok,50 mg,정상 밀리그램 표기(ASCII).,"- 1회 투약량이 50mg인 경우 → 50mg 1정 처방 - 1회 투약량이 75mg 필요한 경우 → 50mg 1정과 25mg 1정 처방 (고시 제2017-109호, ʼ17.7.1.) [일반원칙] 비타민제 소모성 질"
105,25mg,ok,25 mg,정상 밀리그램 표기(ASCII).,"이 50mg인 경우 → 50mg 1정 처방 - 1회 투약량이 75mg 필요한 경우 → 50mg 1정과 25mg 1정 처방 (고시 제2017-109호, ʼ17.7.1.) [일반원칙] 비타민제 소모성 질환에는 허가된 용량"
109,15mL,ok,15 mL,정상 밀리리터 표기.,사 (Cardio-pulmonary exercise testing) Peak O2 consumption≦15mL/ min/kg ⑦ BNP/NT-proBNP plasma levels 50/300 이상 ⑧ 심초음파검사소견
110,11ml,ok,11 mL,정상 밀리리터 표기.,65m 미만 운동부하심폐검사(Cardiopulmon ary exercise testing) Peak VO2<11ml/min/kg (<35% pred.) VE/VCO2 slope≥45 NT-proBNP plasma level
110,α,ok,(그대로),그리스 문자 정상 검출.,"성신부전증환자(혈액투석 및 복막투석환자) 가. 혈압강하제(고혈압 치료제) 1) 이뇨제 2) 교감신경차단제：α, β Adrenoreceptor blocking agents 3) 혈관확장제 4) 안지오텐신 전환효소억제"
110,β,ok,(그대로),그리스 문자 정상 검출.,"전증환자(혈액투석 및 복막투석환자) 가. 혈압강하제(고혈압 치료제) 1) 이뇨제 2) 교감신경차단제：α, β Adrenoreceptor blocking agents 3) 혈관확장제 4) 안지오텐신 전환효소억제제(A"
115,0.1ml,ok,0.1 mL,정상 밀리리터 표기.,") 대상 환자: 혈액 또는 안구 내에서 진균 감염이 확인된 경우 2) 투여 방법: 전방 내 주사(50μg/0.1ml), 유리체강 내 주사(50μg/0.1ml~100μg/0.1ml) 투여 시 인정 3. 허가사항 범위를 초"
115,0.1ml,ok,0.1 mL,정상 밀리리터 표기.,"감염이 확인된 경우 2) 투여 방법: 전방 내 주사(50μg/0.1ml), 유리체강 내 주사(50μg/0.1ml~100μg/0.1ml) 투여 시 인정 3. 허가사항 범위를 초과하여 아래와 같은 경우에는 약값 전액을"
115,0.1ml,ok,0.1 mL,정상 밀리리터 표기.,"2) 투여 방법: 전방 내 주사(50μg/0.1ml), 유리체강 내 주사(50μg/0.1ml~100μg/0.1ml) 투여 시 인정 3. 허가사항 범위를 초과하여 아래와 같은 경우에는 약값 전액을 환자가 부담토록 함."
