codepoint,char,sheet,row,column,value_excerpt
U+C885,종,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C885,종,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C885,종,Sheet1,3,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 경구용 뇌대사개선제 중 1종만 요양급여를 인정을 원칙으로 함. 나. 개별고시가 있는 약제는 해당 고시기준을 따름. ※ 대상약제 A"
U+AD6D,국,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AD6D,국,Sheet1,7,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액 을 환자가 부담토록 함. - 아 래 - 가. 단독요법 심혈관 질환, 뇌혈관 질환, 말초동맥성 질환의 혈전 예방 및 치료를 위해서는 Aspirin을 우선 투여하여야 하며, "
U+AD6D,국,Sheet1,12,구분,[일반원칙] 국민건강보험 요양급여의 기준에 관한 규칙 제5조제4항에 의하여 중증환자 중 암환자에게 처방·투여하는 약제로서 건강보험심사평가원장이 정하여 공고하는 약제의 범위 및 비용부담
U+AD6D,국,Sheet1,12,세부인정기준 및 방법,"1. 약제의 범위 가. 항암요 법제 사용 관련 ○ 245 부신호르몬제, 247 난포 및 황체호르몬제, 249 기타의 호르몬제(항호르몬제를 포함), 313 비타민B제 (비타민B1을 제외), 339 기타의 혈액 및 체액용약, 392 해독제, 399 따로 분류되지 않는 대사성 의약품, 421"
U+AD6D,국,Sheet1,13,구분,[일반원칙] 국소지혈제
U+BBFC,민,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+BBFC,민,Sheet1,7,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액 을 환자가 부담토록 함. - 아 래 - 가. 단독요법 심혈관 질환, 뇌혈관 질환, 말초동맥성 질환의 혈전 예방 및 치료를 위해서는 Aspirin을 우선 투여하여야 하며, "
U+BBFC,민,Sheet1,12,구분,[일반원칙] 국민건강보험 요양급여의 기준에 관한 규칙 제5조제4항에 의하여 중증환자 중 암환자에게 처방·투여하는 약제로서 건강보험심사평가원장이 정하여 공고하는 약제의 범위 및 비용부담
U+BBFC,민,Sheet1,12,세부인정기준 및 방법,"1. 약제의 범위 가. 항암요 법제 사용 관련 ○ 245 부신호르몬제, 247 난포 및 황체호르몬제, 249 기타의 호르몬제(항호르몬제를 포함), 313 비타민B제 (비타민B1을 제외), 339 기타의 혈액 및 체액용약, 392 해독제, 399 따로 분류되지 않는 대사성 의약품, 421"
U+BBFC,민,Sheet1,12,세부인정기준 및 방법,"1. 약제의 범위 가. 항암요 법제 사용 관련 ○ 245 부신호르몬제, 247 난포 및 황체호르몬제, 249 기타의 호르몬제(항호르몬제를 포함), 313 비타민B제 (비타민B1을 제외), 339 기타의 혈액 및 체액용약, 392 해독제, 399 따로 분류되지 않는 대사성 의약품, 421"
U+AC74,건,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AC74,건,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AC74,건,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+AC74,건,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+AC74,건,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+AC15,강,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AC15,강,Sheet1,8,세부인정기준 및 방법,"고가의약품 중 아래의 약제를 투여한 경우 관리기간 동안 환자의 투약 및 평가정보를 「요양급여비용 청구방법, 심사 청구서·명세서서식 및 작성요령」에 따라 요양급여비용 명세서에 기재하여 제출하여야 함. 또한, 성과평가 등을 위한 방법·절차 등의 세부사항은 건강보험심사평가원장이 정함. - 아"
U+AC15,강,Sheet1,10,세부인정기준 및 방법,동반질환 및 합병증이 없는 고혈압 환자에게 투여하는 혈압 강하제는 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 약제 치료 시점 1) 수축기혈압 140mmHg 이상 또는 이완기혈압 90mmHg 이상에서 약제 투여를 시작할 수 있음. 2) 심혈
U+AC15,강,Sheet1,10,세부인정기준 및 방법,동반질환 및 합병증이 없는 고혈압 환자에게 투여하는 혈압 강하제는 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 약제 치료 시점 1) 수축기혈압 140mmHg 이상 또는 이완기혈압 90mmHg 이상에서 약제 투여를 시작할 수 있음. 2) 심혈
U+AC15,강,Sheet1,10,세부인정기준 및 방법,동반질환 및 합병증이 없는 고혈압 환자에게 투여하는 혈압 강하제는 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 약제 치료 시점 1) 수축기혈압 140mmHg 이상 또는 이완기혈압 90mmHg 이상에서 약제 투여를 시작할 수 있음. 2) 심혈
U+BCF4,보,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+BCF4,보,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+BCF4,보,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+BCF4,보,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+BCF4,보,Sheet1,8,세부인정기준 및 방법,"고가의약품 중 아래의 약제를 투여한 경우 관리기간 동안 환자의 투약 및 평가정보를 「요양급여비용 청구방법, 심사 청구서·명세서서식 및 작성요령」에 따라 요양급여비용 명세서에 기재하여 제출하여야 함. 또한, 성과평가 등을 위한 방법·절차 등의 세부사항은 건강보험심사평가원장이 정함. - 아"
U+D5D8,험,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+D5D8,험,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+D5D8,험,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+D5D8,험,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+D5D8,험,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+AD00,관,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AD00,관,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+AD00,관,Sheet1,7,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액 을 환자가 부담토록 함. - 아 래 - 가. 단독요법 심혈관 질환, 뇌혈관 질환, 말초동맥성 질환의 혈전 예방 및 치료를 위해서는 Aspirin을 우선 투여하여야 하며, "
U+AD00,관,Sheet1,7,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액 을 환자가 부담토록 함. - 아 래 - 가. 단독요법 심혈관 질환, 뇌혈관 질환, 말초동맥성 질환의 혈전 예방 및 치료를 위해서는 Aspirin을 우선 투여하여야 하며, "
U+AD00,관,Sheet1,7,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액 을 환자가 부담토록 함. - 아 래 - 가. 단독요법 심혈관 질환, 뇌혈관 질환, 말초동맥성 질환의 혈전 예방 및 치료를 위해서는 Aspirin을 우선 투여하여야 하며, "
U+ADDC,규,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+ADDC,규,Sheet1,12,구분,[일반원칙] 국민건강보험 요양급여의 기준에 관한 규칙 제5조제4항에 의하여 중증환자 중 암환자에게 처방·투여하는 약제로서 건강보험심사평가원장이 정하여 공고하는 약제의 범위 및 비용부담
