sheet,row,column,value,char_count,codepoints
Sheet1,585,세부인정기준 및 방법,"1. 각 약제별 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 만 2세 이상의 경직성 또는 혼합형 뇌성마비 환자에 허가된 약제에 한하여 다음과 같은 기준으로 투여 시 요양급여를 인정함. - 다 음 - 1) 투여대상 가) 아킬레스건 재건술 등 수술 후 남아있는 잔존 변형의 치료와 재발방지를 위해 투여한 경우 나) 만 7세 이전 아킬레스건재건술 등 경직수술이 어려운 경우의 치료 목적으로 투여한 경우. 다만, 만 7세 이상이더라도 아래와 같이 투여한 경우 에는 요양급여를 인정함. - 아 래 - (1) 마취나 수술에 금기 사항이 있어 수술이 불가능한 경우 (2) 근육긴장이상증(Dystonia)이 주증상인 경우 수술의 결과를 예측하기 어려워 수술의 상대적 금기사항인 경우 2) 투여방법 가) 투여용량 : 허가사항 범위를 초과하여 2호의 투여용량과 합하여 1회 최대 300U까지 나) 투여간격은 최소 3개월은 경과하여야 함. 나. 성인의 뇌졸중 후 상지근육경직(어깨 제외) 환자에 대해 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 1) 뇌졸중 발병 후 3년내 상지근육경직(어깨 제외) 환자가) 투여대상 : 수정애쉬워드 경직척도 (MAS: Modified Ashworth Scale) 2,3등급에 해당하는 환자 나) 투여기간 및 횟수 : 뇌졸중 발병 후 3년 내에 최대 6회 다) 투여용량 : 1회 최대 300U 라) 투여간격 : 최소 3개월 2) 상기 1)에서 MAS등급 개선※이 확인된 경우에 한해, 추가 3년 내에 최대 6회 투여를 인정함(뇌졸중 발병 후 최대 6년까지) ※ MAS등급 개선 : 최초 확인 MAS등급 대비, 뇌졸중 발병 3년 내 마지막 투여 후 MAS등급이 1이상 호전된 경우 다. 방광기능장애환자에게 배뇨일지 또는 객관적으로 검증된 설문지를 첨부토록 하며 아래와 같은 기준 으로 투여 시 요양급여를 인정함.(허가사항에 따라 '보톡스주'만 해당) - 아 래 - 1) 적절한 보존요법(행동치료) 및 항콜린제 투여에 실 패한 신경인성 배뇨근 과활동성, 과민성 방광환자 2) 최초 투여 후 증상 호전이 있는 경우 추가투여를 인정하되, 투여간격은 최소 24주는 경과하여야 함 라. 경부근긴장이상(cervical dystonia) 환자에 허가된 약제에 한해 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - ○ 투여방법 : 최소 3개월(12주) 간격을 두고 투여함. 2. 허가사항 범위를 초과하여 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - ○ 만 2세 이상의 경직성 또는 혼합형 뇌성마비 환자의경직에 의한 하지변형 에 투여한 경우 1) 투여용량: 1호의 투여용량과 합하여 1회 최대 300U까지 2) 투여간격은 최소 3개월은 경과하여야 함. 3. 허가사항 범위를 초과하여 아래와 같은 기준으로 투여 시 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 만 2세 이상의 경직성 또는 혼합형 뇌성마비 환자의 경직에 의한 상지 변형에 투여한 경우 나. 연축성 발성장애에 투여한 경우 4. 동 약제의 '사용상 주의사항(금기 등)'을 반드시 참고하 여 처방(조제) 하여야 함. ※ 수정애쉬워드 경직척도(MAS; Modified Ashworth Scale) 0 : 근긴장도의 증가가 없음(No increase in muscle tone) 1 : 약간의 근긴장도 증가, 이환부위의 굴곡 혹은 신전시, 잡힙과 펴짐운동을 시킬 때 관절가동범위의 끝부분 에서 약간의 저항이 감지(Slight increase in muscle tone, manifested by a catch and release or by minimal resistance at the end range of motion when the part is moved in flexion or extension/abduction or adduction) 1+ : 약간의 근긴장도 증가, 잡힙현상과 가동범위 1/2범위에서 약간의 저항(Slight increase in muscle tone, manifested by a catch, followed by minimal resistance throughout the remainder(less than half) of the range of motion) 2 : 대부분의 관절범위에서 현저히 증가된 근 긴장도를 보이지만 이환부위가 쉽게 움직임(More markedincrease in muscle tone through most of the range of motion, but the affected part is easily moved) 3 : 근 긴장도의 심각한 증가로 수동관절 운동이 힘듦 (Considerable increase in muscle tone, passivemovement is difficult) 4 : 이환부위가 굴곡 혹은 신전상태로 강직됨(Affected part is rigid in flexion or extension) (고시 제2022-160호, '22.7.1.)",1144,U+203B×3;U+25CB×2;U+AC00×27;U+AC01×2;U+AC04×10;U+AC10×1;U+AC12×2;U+AC15×1;U+AC19×8;U+AC1C×6;U+AC1D×1;U+AC74×4;U+AC80×1;U+AC8C×2;U+ACA9×5;U+ACB0×1;U+ACBD×28;U+ACE0×3;U+ACE1×2;U+ACFC×14;U+AD00×4;U+AD11×2;U+AD74×2;U+ADFC×10;U+AE08×3;U+AE09×12;U+AE30×15;U+AE34×7;U+AE4C×3;U+AE68×2;U+B05D×1;U+B098×6;U+B0A8×1;U+B0B4×5;U+B144×5;U+B1CC×8;U+B1E8×2;U+B294×10;U+B2A5×2;U+B2E4×5;U+B2F4×2;U+B2F9×2;U+B300×12;U+B354×1;U+B3C4×8;U+B3D9×9;U+B418×1;U+B41C×6;U+B428×1;U+B450×1;U+B4DC×3;U+B4E6×1;U+B4F1×8;U+B530×1;U+B54C×1;U+B610×4;U+B77C×4;U+B798×14;U+B7C9×5;U+B808×2;U+B824×2;U+B85C×11;U+B85D×3;U+B8CC×3;U+B97C×16;U+B9B0×1;U+B9C8×5;U+B9C9×1;U+B9CC×8;U+BA70×2;U+BAA9×1;U+BB38×1;U+BBFC×1;U+BC0F×2;U+BC18×1;U+BC1C×6;U+BC29×6;U+BC30×2;U+BC94×8;U+BC95×3;U+BCC0×3;U+BCC4×1;U+BCD1×4;U+BCF4×3;U+BD80×9;U+BD84×2;U+BD88×1;U+BE44×4;U+C0AC×9;U+C0C1×19;U+C11C×5;U+C120×2;U+C124×1;U+C131×12;U+C138×5;U+C18C×5;U+C218×10;U+C220×8;U+C26C×2;U+C27D×1;U+C2A4×3;U+C2DC×11;U+C2E0×3;U+C2E4×1;U+C2EC×1;U+C544×17;U+C560×4;U+C561×2;U+C57C×4;U+C57D×10;U+C591×7;U+C5B4×5;U+C5C6×1;U+C5D0×25;U+C5EC×51;U+C5F0×1;U+C608×1;U+C640×8;U+C678×3;U+C694×8;U+C6A9×6;U+C6B0×13;U+C6B4×3;U+C6C0×1;U+C6CC×3;U+C6D4×4;U+C704×12;U+C721×3;U+C73C×9;U+C740×14;U+C744×5;U+C74C×3;U+C758×25;U+C774×24;U+C778×16;U+C77C×1;U+C784×1;U+C788×3;U+C790×11;U+C794×1;U+C7A1×2;U+C7A5×9;U+C7AC×3;U+C800×3;U+C801×4;U+C804×7;U+C808×4;U+C815×12;U+C81C×9;U+C870×1;U+C874×2;U+C878×5;U+C8FC×5;U+C900×8;U+C911×5;U+C99D×9;U+C9C0×13;U+C9C1×12;U+C9D0×1;U+CC38×1;U+CC98×1;U+CC99×2;U+CCA8×1;U+CD08×5;U+CD5C×13;U+CD94×2;U+CD95×1;U+CDE8×1;U+CE21×1;U+CE58×3;U+CF5C×1;U+D0AC×3;U+D0DC×1;U+D1A0×3;U+D1A1×1;U+D22C×33;U+D328×1;U+D3B4×1;U+D558×17;U+D55C×15;U+D568×14;U+D569×5;U+D56D×11;U+D574×6;U+D589×1;U+D5C8×7;U+D604×2;U+D615×6;U+D638×5;U+D639×2;U+D63C×3;U+D655×2;U+D658×14;U+D65C×1;U+D68C×5;U+D69F×1;U+D6C4×7;U+D788×1;U+D798×1;U+D799×2
Sheet1,586,약제분류명,항독소 및 렙토스피라혈청류,12,U+B3C5×1;U+B77C×1;U+B819×1;U+B958×1;U+BC0F×1;U+C18C×1;U+C2A4×1;U+CCAD×1;U+D1A0×1;U+D53C×1;U+D56D×1;U+D608×1
Sheet1,586,구분,Antivenin agkistrodon halys (품명 : 보란건조살무사항독소 주),13,U+AC74×1;U+B3C5×1;U+B780×1;U+BA85×1;U+BB34×1;U+BCF4×1;U+C0AC×1;U+C0B4×1;U+C18C×1;U+C870×1;U+C8FC×1;U+D488×1;U+D56D×1
Sheet1,586,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 범위(효능.효과)를 초과하여 살모사뿐만 아니라 타 독사에 물려서 투여하는 경우에도 요양급여를 인정함. (고시 제2023-101호, '23.6.1.)",73,U+AC00×2;U+ACBD×1;U+ACE0×1;U+ACFC×2;U+AE09×2;U+B0B4×1;U+B294×1;U+B2A5×1;U+B2C8×1;U+B3C4×1;U+B3C5×1;U+B77C×1;U+B824×1;U+B85C×1;U+B97C×2;U+B9CC×1;U+BAA8×1;U+BB3C×1;U+BC94×2;U+BFD0×1;U+C0AC×4;U+C0B4×1;U+C11C×2;U+C2DC×2;U+C544×1;U+C591×2;U+C5D0×3;U+C5EC×5;U+C694×2;U+C6B0×1;U+C6D0×1;U+C704×2;U+C73C×1;U+C744×1;U+C778×1;U+C815×1;U+C81C×1;U+CD08×1;U+CE59×1;U+D0C0×1;U+D22C×2;U+D558×2;U+D568×3;U+D56D×2;U+D5C8×2;U+D638×1;U+D6A8×2
Sheet1,587,약제분류명,혈액제제류,5,U+B958×1;U+C561×1;U+C81C×2;U+D608×1
Sheet1,587,구분,Albumin 주사제,3,U+C0AC×1;U+C81C×1;U+C8FC×1
Sheet1,587,세부인정기준 및 방법,"1. 허가사항 범위 내에서 만성 저단백혈증으로 인한 급성 합병증을 치료 시 혈중 알부민 검사치가 3.0이하면서 아래와 같은 기준으로 투여하는 경우에 인정하며, 동 인정기준 이외 3.5미만의 저알부민혈증에 진료 시 필요하여 투여 시는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 일반원칙 1) 저단백혈증으로 인한 Oncotic deficit(삼투압 결핍) 치료 2) 저단백혈증으로 인한 혈장 또는 혈량결핍 (Plasma or Volume deficit) 치료 나. 적응증 1) 쇼크(Shock) 2) 화상(Burns): 30%~50% 이상 중증화상인 경우 24시간 이후 투여를 원칙으로 함. 단, 24시간 이전 이더라도 crystalloids를 투여하였으나 반응이 없는 경우 인정 3) 성인호흡곤란증후군(Adult respiratory distress syndrome) 4) 심폐우회술(Cardiopulmonary bypass) 5) 신생아용혈병(Hemolytic disease of the newborn) 6) 급성 신증(Acute nephrosis) 가) 유효순환혈액량 부족 증상을 나타내는 경우 나) 고용량 이뇨제 투여에도 저항성을 보이는 급성 신증의 부종 치료에 이뇨제와 병용투여 시 단기간 (7-10일) 인정7) 아급성 또는 만성 저단백혈증(Subacute or chronic hypoproteinemia)(만성신질환, 만성간질환 등) 로 인해 발생한 급성 합병증※의 치료 ※ 급성합병증의 예 : ① 쇼크(Shock) ② 복수나 늑막삼출에 의한 호흡곤란(Dyspnea) ③ 부종(Edema) ④ 치료적 복수천자(대량의 복수천자로 인한 순환 불안정(Circulatory instability)이 있는 경우 등): 복수 3L~5L 천자 시 1병(20% 100mL), 5L 이상 천자 시 2병(20% 100mL) 인정 ⑤ 자발적 세균성 복막염(Spontaneous bacterial peritonitis): 진단 시 1.5g/kg, 3일째 1g/kg 투여 인정. 단, serum creatinine>1mg/dL 또는 BUN>30mg/dL 또는 total bilirubin> 4mg/dL이어야 함 ⑥ 간신증후군(Hepatorenal syndrome): Type I에 혈관수축제와 병용 시 첫날 1g/kg, 이후 2~15일 동안 20~40g/day 인정 단, ④치료적 복수천자, ⑤자발적 세균성복막염, ⑥간신증후군은 혈중 알부민 수치에 관계없음 다. 금기사항(Contraindication) 1) 순환 혈장량의 증가에 따른 위험환자(예: 심부전, 폐부종, 핍뇨가 동반된 신부전 등) 2) 심한 빈혈(Severe anemia) 2. 허가사항 범위를 초과하여 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 뇌지주막하 출혈환자에게 볼륨확장(Volume expansion) 목적으로 5% 알부민주 투여 시 혈관조영(Angiogram)이나도플러(Doppler), 자기공명영상진단(MRI) 등으로 Vasospasm(뇌혈관 연축)이 확인된 경우에 한해 혈중 알부민 수치에 관계없이 1-1.5g/kg/day 용량으로 7일까지 투여 시 요양급여를 인정하고, 그 이상 투 여가 필요하여 투여한 경우에는 투여소견서를 첨부 토록 함. 나. 개심술시 Osmorality(삼투압) 유지목적 또는 심근보호 목적으로 충전액이나 심정지액(Cardioplegic sol.)에 추가하는 경우 통상 1~2병(함량 관계없이 100ml/1 병 포장단위)을 인정함. 다. 혈장교환(Plasma exchange)시 사용한 알부민은 인정함(혈장분리교환술(Plasmapheresis)시 Eval Filter 사용하면 Albumin은 인정하지 아니함]. 라. 신이식술시 Plasmanate 대용으로 5% 알부민주 투여시는 알부민 수치와 관계없이 수술 당시에 2~3병 정도 인정함. 마. 개심술 후 48시간 이내에 20% 100mL/1일 사용한 경우 바. 간이식 및 간절제 수술 후 혈중 알부민 검사치가 3.0 초과 3.5 이하인 다음과 같은 경우 3주까지 인정함 - 다 음 - 1) 중등도(grade 3) 이상의 요혼부종(pitting edema)이 있는 경우 또는 2) 1일 복수 배액량이 300mL 이상 나오는 경우 (고시 제2016-145호, '16.8.1.)",902,U+203B×2;U+2460×1;U+2461×1;U+2462×1;U+2463×2;U+2464×2;U+2465×2;U+AC00×12;U+AC04×9;U+AC12×1;U+AC19×3;U+AC1C×2;U+AC80×2;U+AC8C×1;U+ACAC×1;U+ACB0×2;U+ACBD×12;U+ACC4×4;U+ACE0×3;U+ACE4×2;U+ACF5×1;U+ACFC×3;U+AD00×7;U+AD50×2;U+AD70×3;U+ADE0×2;U+ADF8×1;U+ADFC×1;U+AE08×1;U+AE09×8;U+AE30×6;U+AE4C×2;U+B098×9;U+B0A0×1;U+B0B4×3;U+B1CC×2;U+B1E8×3;U+B291×1;U+B294×17;U+B2C8×1;U+B2E4×4;U+B2E8×11;U+B2F4×1;U+B2F9×1;U+B300×2;U+B354×1;U+B3C4×5;U+B3D9×3;U+B41C×2;U+B4F1×5;U+B530×1;U+B610×6;U+B77C×2;U+B780×2;U+B798×4;U+B7C9×8;U+B7EC×1;U+B85C×13;U+B85D×2;U+B8CC×8;U+B968×1;U+B978×1;U+B97C×6;U+B9AC×1;U+B9C8×1;U+B9C9×4;U+B9CC×5;U+BA70×1;U+BA74×2;U+BA85×1;U+BAA9×3;U+BBF8×1;U+BBFC×9;U+BC0F×1;U+BC14×1;U+BC18×3;U+BC1C×3;U+BC30×1;U+BC31×4;U+BC94×2;U+BCD1×11;U+BCF4×2;U+BCF5×8;U+BCFC×1;U+BD80×18;U+BD84×1;U+BD88×1;U+BE48×1;U+C0AC×8;U+C0BC×3;U+C0C1×10;U+C0DD×2;U+C11C×3;U+C131×14;U+C138×2;U+C18C×1;U+C1FC×2;U+C218×12;U+C21C×3;U+C220×7;U+C2DC×21;U+C2DD×2;U+C2E0×8;U+C2EC×7;U+C544×7;U+C548×2;U+C54C×9;U+C555×2;U+C561×5;U+C57C×1;U+C57D×1;U+C591×2;U+C5B4×1;U+C5C6×5;U+C5D0×16;U+C5EC×19;U+C5F0×1;U+C5FC×2;U+C600×1;U+C601×2;U+C608×2;U+C624×1;U+C640×5;U+C678×1;U+C694×5;U+C6A9×9;U+C6B0×13;U+C6D0×2;U+C704×4;U+C720×2;U+C73C×12;U+C740×6;U+C744×5;U+C74C×3;U+C751×2;U+C758×8;U+C774×29;U+C778×23;U+C77C×7;U+C788×2;U+C790×11;U+C7A5×6;U+C800×6;U+C801×8;U+C804×5;U+C808×1;U+C815×17;U+C81C×5;U+C870×1;U+C871×1;U+C885×4;U+C8FC×4;U+C900×3;U+C911×6;U+C99D×17;U+C9C0×6;U+C9C4×3;U+C9C8×2;U+C9F8×1;U+CC9C×5;U+CCA8×1;U+CCAB×1;U+CD08×2;U+CD94×1;U+CD95×2;U+CD9C×2;U+CDA9×1;U+CE58×12;U+CE59×2;U+D06C×2;U+D0C0×1;U+D1A0×2;U+D1B5×1;U+D22C×16;U+D3D0×2;U+D3EC×1;U+D50C×1;U+D544×2;U+D54D×3;U+D558×13;U+D55C×11;U+D568×11;U+D569×3;U+D56D×4;U+D574×2;U+D5C8×2;U+D5D8×1;U+D608×21;U+D638×4;U+D63C×1;U+D654×2;U+D655×2;U+D658×10;U+D68C×1;U+D6A8×1;U+D6C4×7;U+D761×2
Sheet1,588,약제분류명,혈액제제류,5,U+B958×1;U+C561×1;U+C81C×2;U+D608×1
Sheet1,588,구분,Anti-inhibitor coagulant complex 주사제 (품명 : 훼이바주),9,U+BA85×1;U+BC14×1;U+C0AC×1;U+C774×1;U+C81C×1;U+C8FC×2;U+D488×1;U+D6FC×1
Sheet1,588,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상 : 제8인자 및 제9인자 항체환자 1) 5BU(Bethesda unit) 초과인 경우 2) 5BU 이하인 경우는 항혈우인자를 고용량 투여한 후에도 반응이 없는 경우 3) 최근에 5BU 이하인 환자가 항혈우인자를 고용량 투여해도 반응이 없어 훼이바 혹은 노보세븐 투여에 효과가 있었던 경우 나. 투여 용량 1) 입원환자의 경우 허가사항(용법 · 용량) 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2) 외래 환자의 경우 가) 투여용량 - 1회 투여 시 85단위/kg 나) 투여횟수 - 1회 내원 시 최대 6회분까지, 매4주 총 12회분 까지 인정 - 다만, 매4주 12회분을 투여한 이후에 출혈이 발생하여 내원한 경우에는 1회 내원 당 2회분 까지 인정하며, 의사소견서를 첨부하여야 함. - 원내투여한 경우에는 급여인정 투여횟수 산정 시 원내투여분을 포함 다) 투여 방법 - 자가투여에 대한 교육 후 최소 1회 이상 성공 적인 자가투여를 병원에서 확인한 경우에 한해 요양급여를 인정함. 이후 처방은 투약 등의 확인을 위한 일지를 환자 및 보호자가 작성하고 이를 요양기관이 관리한 경우에 한함. (고시 제2022-131호, '22.6.1.)",405,U+00B7×1;U+AC00×10;U+AC12×1;U+AC19×1;U+ACAC×1;U+ACBD×10;U+ACE0×4;U+ACF5×1;U+ACFC×2;U+AD00×2;U+AD50×1;U+ADFC×1;U+AE09×4;U+AE30×3;U+AE4C×3;U+B098×2;U+B0B4×7;U+B178×1;U+B294×5;U+B2E4×2;U+B2E8×1;U+B2F4×1;U+B2F9×1;U+B300×3;U+B358×1;U+B3C4×2;U+B3D9×1;U+B4F1×1;U+B798×3;U+B7C9×5;U+B85C×2;U+B85D×1;U+B97C×8;U+B9AC×1;U+B9CC×1;U+B9E4×2;U+BA70×2;U+BC0F×2;U+BC14×1;U+BC18×2;U+BC1C×1;U+BC29×2;U+BC94×2;U+BC95×2;U+BCD1×1;U+BCF4×2;U+BD80×2;U+BD84×5;U+BE10×1;U+C0AC×3;U+C0B0×1;U+C0C1×2;U+C0DD×1;U+C11C×4;U+C131×2;U+C138×1;U+C18C×2;U+C218×2;U+C2DC×6;U+C544×2;U+C561×1;U+C57C×1;U+C57D×2;U+C591×4;U+C5B4×1;U+C5C6×2;U+C5C8×1;U+C5D0×13;U+C5EC×22;U+C640×1;U+C678×2;U+C694×4;U+C6A9×6;U+C6B0×12;U+C6D0×8;U+C704×4;U+C721×1;U+C73C×2;U+C740×3;U+C744×5;U+C751×2;U+C758×4;U+C774×12;U+C778×16;U+C77C×1;U+C785×1;U+C788×1;U+C790×13;U+C791×1;U+C801×1;U+C804×1;U+C815×7;U+C81C×3;U+C8FC×2;U+C900×2;U+C9C0×4;U+CC98×1;U+CCA8×1;U+CCB4×1;U+CD08×1;U+CD1D×1;U+CD5C×3;U+CD9C×1;U+CE59×1;U+D1A0×1;U+D22C×17;U+D3EC×1;U+D558×7;U+D55C×10;U+D568×7;U+D56D×5;U+D574×2;U+D5C8×2;U+D608×3;U+D638×2;U+D639×1;U+D655×2;U+D658×6;U+D68C×8;U+D69F×2;U+D6A8×1;U+D6C4×4;U+D6FC×1
Sheet1,589,약제분류명,혈액제제류,5,U+B958×1;U+C561×1;U+C81C×2;U+D608×1
Sheet1,589,구분,"Antithrombin III, human 주사제 (품명 : 안티트롬빈III 주 등)",12,U+B4F1×1;U+B86C×1;U+BA85×1;U+BE48×1;U+C0AC×1;U+C548×1;U+C81C×1;U+C8FC×2;U+D2B8×1;U+D2F0×1;U+D488×1
Sheet1,589,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 항 트롬빈III검사(나-158)결과 항 트롬빈 III 결핍이 확인되어 유사효능의 타약제(예: Heparin sodium주 등) 투여로는 치료효과를 기대할 수 없거나 반드시 필요 하여 동 약제 투여의 필요성에 대해 투여소견서가 첨부된 경우 나. 급성기 파종성 혈관내응고(DIC)상병 1) 약제투여가 필요한 안티트롬빈-III 검사수치 가) 라텍스응집반응을 이용한 면역화학측정법: 20mg/dl이하(신생아 : 18mg/dl이하) 나) 활성도 측정법:70%이하(신생아 : 60% 이하) 2) 투여기준 가) 투여원칙 : 파종성 혈관내응고(DIC) 임상증상이 있고, 안티트롬빈-III 검사수치가 70%(20mg/dl)이하, 신생아 60%(18mg/dl) 이하로 감소되어 있을 때 투여를 시작하여, 1회 검사결과에 따라 검사수치 참조 2-3일 정도 인정하며, 총 투여기간은 5일간만 인정함 나) 채혈이 불가능(특히, 신생아의 경우)하거나, 불가피하게 안티트롬빈-III 검사를 실시하지 못한 경우, 또는 채혈 후 결과가 나오기 전 기간에는 동 약제가 반드시 필요하여 투여소견서가 첨부된 경우에 한하여 인정 다) 급성 파종성 혈관내응고(DIC)가 아닌 만성 간질환이나 말기암(Terminal cancer) 등 환자에게 동반된 파종성 혈관내응고 치료는 원래의 기저질환(Underline Disease)에 대한 치료가 우선되어야 함.3) 투여용량 가) 성인 : 허가사항(용법.용량) 범위 내에서 인정함 나) 소아 : 1일 150-250IU/kg 다. 간이식환자의 간동맥혈전의 예방 및 치료 1) 생체부분간이식수술 후 간동맥혈전을 예방하기 위한 항응고요법시에는 7-10일간 인정함. 2) 뇌사자 전간(全肝)이식의 경우 혈전예방의 목적 으로 투여 시에는 원칙적으로 인정하지 아니하며, 간동맥혈전의 위험이 높아 동 약제의 투여가 반드시 필요한 경우에는 안티트롬빈-III의 검사결과치를 참조하여 7일이내로 인정함. (고시 제2014-166호, '14.10.1.)",611,U+5168×1;U+809D×1;U+AC00×18;U+AC04×11;U+AC10×1;U+AC12×1;U+AC19×1;U+AC70×2;U+AC80×7;U+AC8C×2;U+ACAC×2;U+ACB0×5;U+ACBD×6;U+ACE0×7;U+ACFC×5;U+AD00×4;U+AE09×3;U+AE30×11;U+B098×9;U+B0B4×7;U+B192×1;U+B1CC×1;U+B294×8;U+B2A5×2;U+B2C8×1;U+B2CC×1;U+B2E4×2;U+B2F4×1;U+B300×3;U+B3C4×2;U+B3D9×8;U+B418×3;U+B41C×3;U+B4DC×3;U+B4F1×2;U+B530×1;U+B54C×1;U+B610×1;U+B77C×2;U+B798×3;U+B7C9×2;U+B85C×6;U+B85D×1;U+B86C×6;U+B8CC×4;U+B97C×5;U+B9CC×2;U+B9D0×1;U+B9E5×3;U+BA70×3;U+BA74×1;U+BAA9×1;U+BABB×1;U+BC0F×1;U+BC18×5;U+BC29×3;U+BC94×2;U+BC95×4;U+BCD1×1;U+BD80×4;U+BD84×1;U+BD88×2;U+BE48×6;U+C0AC×11;U+C0C1×3;U+C0DD×5;U+C11C×4;U+C120×1;U+C131×10;U+C18C×4;U+C218×5;U+C220×1;U+C2A4×1;U+C2DC×9;U+C2DD×3;U+C2E0×4;U+C2E4×1;U+C544×10;U+C548×4;U+C554×1;U+C561×1;U+C57C×1;U+C57D×6;U+C591×1;U+C5B4×3;U+C5C6×1;U+C5D0×12;U+C5EC×19;U+C5ED×1;U+C608×4;U+C624×1;U+C640×1;U+C678×1;U+C694×7;U+C6A9×4;U+C6B0×7;U+C6D0×3;U+C704×4;U+C720×1;U+C73C×3;U+C740×2;U+C744×4;U+C751×7;U+C758×11;U+C774×17;U+C778×11;U+C77C×5;U+C784×1;U+C788×2;U+C790×4;U+C791×1;U+C800×1;U+C801×2;U+C804×7;U+C815×12;U+C81C×6;U+C870×2;U+C885×4;U+C8FC×1;U+C900×3;U+C99D×1;U+C9C0×2;U+C9C8×2;U+C9D1×1;U+CC38×2;U+CC44×2;U+CCA8×2;U+CCB4×1;U+CD1D×1;U+CE21×2;U+CE58×8;U+CE59×2;U+D0C0×1;U+D14D×1;U+D1A0×1;U+D22C×13;U+D2B8×6;U+D2B9×1;U+D2F0×4;U+D30C×4;U+D53C×1;U+D544×5;U+D54D×1;U+D558×19;U+D559×1;U+D55C×7;U+D560×1;U+D568×6;U+D56D×5;U+D574×1;U+D5C8×2;U+D5D8×1;U+D608×10;U+D638×1;U+D654×1;U+D655×1;U+D658×5;U+D65C×1;U+D68C×1;U+D6A8×2;U+D6C4×2;U+D788×1
Sheet1,590,약제분류명,혈액제제류,5,U+B958×1;U+C561×1;U+C81C×2;U+D608×1
Sheet1,590,구분,Human anti-hepatitis B immunoglobulin 정주용 주사제 (품명 : 정주용 헤파빅주 등),16,U+B4F1×1;U+BA85×1;U+BE45×1;U+C0AC×1;U+C6A9×2;U+C815×2;U+C81C×1;U+C8FC×4;U+D30C×1;U+D488×1;U+D5E4×1
Sheet1,590,세부인정기준 및 방법,"1. 투여대상 : 허가사항 범위(간이식 환자의 B형 간염 재발의 예방) 내 필요·적절히 투여 시 인정하며 허가사항 범위(효능 효과)를 초과하여 HBc Ab positive인 공여자로부터 간을 공여 받는 경우에도 요양급여를 인정함. 2. 투여용량 : 허가사항 범위 내 투여시 요양급여를 인정하며 허가사항 범위(용법·용량)를 초과하여 아래와 같이 투여시에도 요양급여를 인정함. - 아 래 - (1) 수술 중 - HBV-DNA 또는 HBeAg 양성인 경우: 20,000 IU 이내1회 투여, - HBV-DNA, HBeAg 음성인 경우 : 10,000 IU이내 1회 투여 (2) 수술 후 1주일까지 - HBV-DNA 또는 HBeAg 양성인 경우 : 20,000 IU 이내/day- HBV-DNA, HBeAg 음성인 경우 : 10,000 IU이내 /day (3) 수술 후 1달까지 - HBV-DNA 또는 HBeAg 양성인 경우 : 20,000 IU 이내/week - HBV-DNA, HBeAg 음성인 경우 : 10,000 IU이내 /week (4) 수술 후 1달이후 - HBV-DNA 또는 HBeAg 양성인 경우 : 20,000 IU 이내/month - HBV-DNA, HBeAg 음성인 경우 : 10,000 IU이내 /month (고시 제2015-134호, '15.8.1.)",233,U+00B7×2;U+AC00×4;U+AC04×3;U+AC19×1;U+ACBD×9;U+ACE0×1;U+ACF5×2;U+ACFC×3;U+AE09×3;U+AE4C×2;U+B0B4×10;U+B294×5;U+B2A5×1;U+B2EC×2;U+B300×1;U+B3C4×2;U+B610×4;U+B798×2;U+B7C9×2;U+B85C×1;U+B97C×5;U+BA70×2;U+BC1B×1;U+BC1C×1;U+BC29×1;U+BC94×4;U+BC95×1;U+BD80×1;U+C0AC×4;U+C0C1×1;U+C131×8;U+C218×4;U+C220×4;U+C2DC×4;U+C2DD×1;U+C544×2;U+C591×7;U+C5D0×2;U+C5EC×14;U+C5FC×1;U+C608×1;U+C640×1;U+C694×4;U+C6A9×3;U+C6B0×9;U+C704×4;U+C744×1;U+C74C×4;U+C758×2;U+C774×11;U+C778×13;U+C77C×1;U+C790×2;U+C7AC×1;U+C801×1;U+C808×1;U+C815×4;U+C81C×1;U+C8FC×1;U+C911×1;U+C9C0×2;U+CD08×2;U+D130×1;U+D22C×7;U+D544×1;U+D558×4;U+D568×2;U+D56D×4;U+D5C8×4;U+D615×1;U+D638×1;U+D658×1;U+D68C×2;U+D6A8×2;U+D6C4×4;U+D788×1
